buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,houseType,jibun,plottageAr,sggCd,slerGbn,totalFloorAr,umdNm,lawd_cd,deal_ym,sggNm
1996,개인,,,"47,300",20,7,2024,중개거래,경기 수원시 권선구,다가구,8*,171,41113,개인,257.38,고색동,41113,202407,
2006,개인,,,"170,000",12,7,2024,중개거래,경기 수원시권선구,다가구,5**,479.4,41113,개인,955.05,곡반정동,41113,202407,
1993,개인,,,"47,000",10,7,2024,중개거래,경기 수원시 권선구,다가구,1*,140,41113,개인,149.98,서둔동,41113,202407,
1983,개인,,,"33,000",12,7,2024,중개거래,경기 수원시 권선구,다가구,4*,101,41113,개인,100.93,고색동,41113,202407,
2005,개인,,,"80,000",9,7,2024,중개거래,경기 수원시 권선구,다가구,5**,212.3,41113,개인,410.52,곡반정동,41113,202407,
1990,개인,,,"51,000",1,7,2024,중개거래,경기 수원시 권선구,단독,4**,184.1,41113,개인,187.14,구운동,41113,202407,
1991,개인,24.09.20,O,"43,000",21,8,2024,중개거래,경기 수원시 권선구,단독,4**,187.1,41113,개인,225,구운동,41113,202408,
1991,개인,24.12.23,O,"42,500",21,8,2024,중개거래,경기 수원시 권선구,단독,4*,133,41113,개인,111.68,고색동,41113,202408,
1984,개인,,,"36,900",14,8,2024,중개거래,경기 수원시 권선구,단독,1**,143,41113,개인,67.96,고색동,41113,202408,
1986,개인,,,"45,000",8,8,2024,중개거래,경기 수원시 권선구,단독,2**,121.9,41113,개인,210.87,세류동,41113,202408,
,개인,,,"66,808",1,8,2024,중개거래,경기 수원시 권선구,단독,5*,149,41113,개인,60.76,서둔동,41113,202408,
1978,개인,24.08.08,O,"73,200",1,8,2024,중개거래,경기 수원시권선구,단독,5*,202,41113,개인,60.76,서둔동,41113,202408,
2024,개인,,,"57,000",1,8,2024,중개거래,경기 수원시 권선구,단독,1*,181,41113,개인,98.99,서둔동,41113,202408,
1984,개인,,,"47,000",29,9,2024,중개거래,경기 수원시 권선구,단독,1*,159,41113,개인,88.85,서둔동,41113,202409,
2023,개인,,,"164,000",21,9,2024,중개거래,경기 수원시 장안구,다가구,1***,192.3,41113,개인,399.36,권선동,41113,202409,
1982,법인,25.08.12,O,"30,000",30,9,2024,중개거래,경기 수원시 권선구,다가구,2**,120.8,41113,개인,161.32,세류동,41113,202409,
2002,개인,,,"125,000",6,9,2024,중개거래,"경기 수원시 권선구, 경기 수원시 영통구",단독,1***,235.4,41113,개인,469.09,권선동,41113,202409,
1995,개인,,,"50,800",9,9,2024,중개거래,경기 수원시 권선구,다가구,8*,166,41113,개인,281.52,고색동,41113,202409,
1994,개인,,,"81,500",20,10,2024,중개거래,경기 수원시 권선구,단독,1***,246.5,41113,개인,438.98,권선동,41113,202410,
1995,개인,,,"100,000",21,10,2024,직거래,,단독,*,646,41113,개인,199.66,고색동,41113,202410,
1971,개인,,,"67,000",17,10,2024,중개거래,경기 수원시 권선구,단독,2*,102,41113,개인,37.36,서둔동,41113,202410,
1993,개인,,,"38,000",19,10,2024,중개거래,경기 수원시 권선구,다가구,4**,124,41113,개인,167.13,호매실동,41113,202410,
2005,개인,,,"84,500",23,10,2024,중개거래,경기 수원시 권선구,다가구,5**,175.7,41113,개인,389.5,곡반정동,41113,202410,
1987,개인,,,"40,000",25,10,2024,중개거래,경기 수원시 권선구,단독,1***,120.8,41113,개인,209.82,세류동,41113,202410,
1984,개인,,,"27,500",21,10,2024,중개거래,경기 수원시 권선구,단독,2**,147,41113,개인,75.13,고색동,41113,202410,
1990,개인,,,"49,000",25,10,2024,중개거래,경기 수원시 권선구,단독,3*,161,41113,개인,227.06,서둔동,41113,202410,
1991,개인,,,"44,900",7,10,2024,중개거래,경기 수원시 권선구,다가구,5*,155,41113,개인,219,고색동,41113,202410,
1985,개인,24.11.19,O,"33,000",24,10,2024,중개거래,경기 수원시 권선구,단독,3*,122,41113,개인,112.92,서둔동,41113,202410,
2024,개인,,,"113,000",1,10,2024,직거래,,단독,8*,358,41113,개인,95.87,고색동,41113,202410,
2006,개인,,,"69,500",20,10,2024,중개거래,경기 수원시 권선구,다가구,5**,173.8,41113,개인,356.44,곡반정동,41113,202410,
1987,개인,,,"56,500",1,10,2024,중개거래,경기 수원시 권선구,단독,9**,168.2,41113,개인,169.74,권선동,41113,202410,
1985,개인,24.10.24,O,"33,000",9,10,2024,중개거래,경기 수원시 권선구,다가구,3*,122,41113,개인,122,서둔동,41113,202410,
1994,개인,,,"89,500",20,11,2024,직거래,,다가구,1***,233.3,41113,개인,496.3,권선동,41113,202411,
1985,개인,,,"32,500",19,11,2024,중개거래,경기 수원시 권선구,단독,3*,122,41113,개인,112.92,서둔동,41113,202411,
2016,개인,,,"150,000",7,11,2024,중개거래,경기 수원시 권선구,단독,1***,289,41113,개인,553.2,호매실동,41113,202411,
1984,개인,,,"12,500",13,11,2024,중개거래,경기 수원시 권선구,단독,4**,112.3,41113,개인,78.975,세류동,41113,202411,
1989,기타,,,"48,000",9,11,2024,중개거래,경기 수원시 팔달구,다가구,9**,149,41113,개인,220.88,세류동,41113,202411,
1990,개인,,,"44,000",5,11,2024,중개거래,경기 수원시 권선구,단독,5**,191.7,41113,개인,238.57,구운동,41113,202411,
1990,개인,,,"46,500",20,12,2024,중개거래,경기 수원시 권선구,단독,4**,184.2,41113,개인,288.84,구운동,41113,202412,
1985,개인,,,"16,300",17,12,2024,직거래,,단독,8**,126,41113,개인,207.7,세류동,41113,202412,
1989,개인,,,"39,500",30,12,2024,중개거래,경기 수원시 권선구,단독,2*,184,41113,개인,156.01,탑동,41113,202412,
1996,개인,,,"53,000",9,12,2024,직거래,,다가구,8*,198,41113,개인,346.16,고색동,41113,202412,
1991,개인,,,"23,200",20,1,2025,직거래,,단독,5**,120,41113,개인,65.6,구운동,41113,202501,
1989,개인,,,"67,000",14,1,2025,중개거래,경기 수원시 권선구,단독,1***,210.5,41113,개인,325.3,세류동,41113,202501,
2015,개인,,,"85,630",16,1,2025,중개거래,경기 수원시 권선구,단독,1***,705,41113,개인,160.68,오목천동,41113,202501,
1986,개인,,,"24,300",24,1,2025,중개거래,경기 수원시 권선구,단독,8**,109,41113,개인,139.3,고색동,41113,202501,
1988,개인,25.04.04,O,"48,500",3,1,2025,중개거래,경기 수원시 권선구,단독,1***,171.8,41113,개인,176.35,세류동,41113,202501,
1994,개인,,,"56,550",1,2,2025,중개거래,경기 수원시 권선구,단독,1**,248,41113,개인,111.25,세류동,41113,202502,
1979,개인,,,"20,000",25,2,2025,중개거래,경기 수원시 권선구,단독,2**,119,41113,개인,64.23,고색동,41113,202502,
2012,개인,,,"87,000",28,2,2025,중개거래,경기 수원시 권선구,다가구,2**,223,41113,개인,420,서둔동,41113,202502,
1989,개인,,,"47,000",25,2,2025,직거래,,단독,5**,178.5,41113,개인,178.92,구운동,41113,202502,
1970,개인,,,"59,000",14,2,2025,중개거래,경기 수원시 권선구,단독,4*,161,41113,개인,57.95,평동,41113,202502,
1994,개인,25.04.30,O,"60,000",1,2,2025,중개거래,경기 수원시 권선구,단독,1**,327,41113,개인,111.25,세류동,41113,202502,
2014,개인,,,"135,000",6,3,2025,중개거래,경기 수원시 권선구,다가구,1***,303.9,41113,개인,483.24,호매실동,41113,202503,
1976,개인,,,"22,900",27,3,2025,직거래,,단독,4*,139,41113,개인,49.92,서둔동,41113,202503,
1988,개인,,,"30,000",10,3,2025,직거래,,다가구,*,148,41113,개인,184.05,장지동,41113,202503,
2014,개인,25.06.02,O,"135,000",6,3,2025,중개거래,경기 수원시 권선구,단독,1***,303.9,41113,개인,483.24,호매실동,41113,202503,
1989,개인,25.04.07,O,"39,500",28,3,2025,중개거래,경기 수원시 팔달구,다가구,2**,121,41113,개인,186.82,세류동,41113,202503,
1996,개인,,,"134,500",20,3,2025,중개거래,경기 수원시 권선구,다가구,1***,241.8,41113,개인,428.28,권선동,41113,202503,
1993,개인,,,"50,000",11,3,2025,직거래,,단독,1***,178.2,41113,개인,294.66,세류동,41113,202503,
1995,개인,,,"45,000",20,3,2025,중개거래,경기 수원시 권선구,다가구,3*,156,41113,개인,232.61,서둔동,41113,202503,
1978,개인,,,"19,000",16,3,2025,중개거래,경기 평택시,단독,1***,123,41113,개인,76.7,세류동,41113,202503,
2007,개인,,,"56,300",12,3,2025,중개거래,경기 수원시 권선구,다가구,5**,159.9,41113,개인,369.43,곡반정동,41113,202503,
1983,개인,,,"31,000",14,3,2025,중개거래,경기 수원시 권선구,다가구,4*,108,41113,개인,113.26,고색동,41113,202503,
2013,개인,,,"33,150",1,3,2025,중개거래,경기 수원시 팔달구,단독,1***,444.5,41113,개인,128.92,세류동,41113,202503,
1987,개인,,,"35,500",13,3,2025,직거래,,단독,1***,181.7,41113,개인,138.97,세류동,41113,202503,
1985,개인,,,"15,000",5,3,2025,중개거래,경기 수원시 권선구,다가구,4**,158.5,41113,개인,161.04,세류동,41113,202503,
1996,개인,,,"33,000",23,4,2025,중개거래,경기 수원시 권선구,다가구,1**,98.6,41113,개인,173.34,세류동,41113,202504,
1993,개인,,,"59,400",8,4,2025,중개거래,경기 수원시 권선구,다가구,9*,182,41113,개인,299.58,세류동,41113,202504,
1970,개인,,,"16,000",15,4,2025,중개거래,경기 수원시 권선구,단독,4*,79,41113,개인,68.42,평동,41113,202504,
2020,개인,,,"75,600",24,4,2025,중개거래,경기 수원시 권선구,다가구,1***,121.6,41113,개인,200.57,세류동,41113,202504,
1988,개인,,,"48,500",4,4,2025,중개거래,경기 수원시 권선구,단독,1***,171.8,41113,개인,176.35,세류동,41113,202504,
2002,개인,,,"90,000",14,5,2025,직거래,,단독,1***,219,41113,개인,328.98,세류동,41113,202505,
1980,개인,,,"34,000",14,5,2025,직거래,,단독,1***,133,41113,개인,128.91,세류동,41113,202505,
1980,개인,,,"32,000",14,5,2025,직거래,,단독,1***,119,41113,개인,75.67,세류동,41113,202505,
1991,개인,,,"35,000",19,5,2025,중개거래,경기 수원시 권선구,단독,4*,133,41113,개인,176.57,고색동,41113,202505,
1978,개인,,,"17,500",26,5,2025,중개거래,경기 수원시 권선구,다가구,8**,128,41113,개인,136.59,세류동,41113,202505,
2006,개인,,,"45,000",5,5,2025,중개거래,경기 수원시 권선구,다가구,8**,111.1,41113,개인,200.81,탑동,41113,202505,
1974,법인,25.09.13,O,"22,000",13,5,2025,중개거래,경기 수원시 권선구,단독,1**,136,41113,개인,57.69,서둔동,41113,202505,
1984,개인,,,"28,700",14,5,2025,중개거래,경기 수원시 권선구,다가구,2**,144,41113,개인,127,서둔동,41113,202505,
1987,개인,,,"63,200",22,5,2025,중개거래,경기 화성시,단독,1***,176.5,41113,개인,189.49,세류동,41113,202505,
1986,개인,,,"58,000",26,5,2025,중개거래,경기 수원시 권선구,단독,1*,181,41113,개인,121.94,서둔동,41113,202505,
1971,개인,,,"25,000",12,5,2025,중개거래,경기 수원시 권선구,단독,4*,105,41113,개인,47.93,평동,41113,202505,
1986,개인,,,"28,000",20,5,2025,중개거래,경기 수원시 권선구,단독,8**,106,41113,개인,93.93,탑동,41113,202505,
2004,개인,,,"74,000",2,5,2025,중개거래,경기 수원시 권선구,단독,9**,176,41113,개인,415.44,권선동,41113,202505,
2002,개인,25.05.01,O,"40,000",1,5,2025,중개거래,경기 수원시 권선구,단독,3*,136,41113,개인,239.95,서둔동,41113,202505,
1970,개인,,,"17,000",12,6,2025,중개거래,경기 수원시 권선구,단독,1***,96,41113,개인,35.5,세류동,41113,202506,
1972,개인,,,"219,700",26,6,2025,직거래,,단독,1*,572,41113,개인,71.4,평동,41113,202506,
2017,개인,,,"160,000",30,6,2025,중개거래,경기 수원시 권선구,단독,1***,269.9,41113,개인,479.28,호매실동,41113,202506,
1988,개인,,,"60,000",25,6,2025,중개거래,경기 수원시 권선구,단독,1***,205.5,41113,개인,276.3,세류동,41113,202506,
1984,개인,,,"49,500",27,6,2025,중개거래,경기 수원시 권선구,단독,9**,176,41113,개인,225.41,세류동,41113,202506,
2014,개인,25.07.01,O,"135,000",2,6,2025,중개거래,경기 수원시 권선구,단독,1***,303.9,41113,개인,483.24,호매실동,41113,202506,
1980,개인,,,"32,000",16,6,2025,중개거래,"경기 수원시 팔달구, 경기 화성시",단독,1***,122.8,41113,개인,105.83,세류동,41113,202506,
1970,개인,25.07.25,O,"17,000",12,6,2025,중개거래,경기 수원시 권선구,단독,1***,96,41113,개인,35.5,세류동,41113,202506,
1988,법인,,,"69,000",8,6,2025,직거래,,다가구,9**,154,41113,개인,168.8,권선동,41113,202506,
1986,법인,,,"69,000",8,6,2025,직거래,,다가구,9**,151.2,41113,개인,168.81,권선동,41113,202506,
1980,개인,,,"60,000",28,7,2025,중개거래,경기 수원시 권선구,단독,1*,203,41113,개인,127.43,평동,41113,202507,
1989,개인,,,"85,000",22,7,2025,중개거래,경기 수원시 권선구,단독,8**,171,41113,개인,372.3,세류동,41113,202507,
1983,개인,,,"27,000",23,7,2025,중개거래,경기 수원시 권선구,다가구,4**,133.6,41113,개인,124.19,세류동,41113,202507,
1984,개인,,,"24,000",18,7,2025,중개거래,"경기 수원시 팔달구, 경기 화성시",단독,8*,116,41113,개인,80.45,고색동,41113,202507,
1990,개인,,,"53,500",26,7,2025,중개거래,경기 수원시 권선구,단독,4**,198,41113,개인,273.51,구운동,41113,202507,
2002,개인,,,"111,500",17,7,2025,중개거래,경기 수원시 권선구,단독,9**,321.8,41113,개인,740.7,구운동,41113,202507,
1989,개인,25.08.19,O,"85,000",22,7,2025,중개거래,경기 수원시 권선구,단독,8**,171,41113,개인,372.3,세류동,41113,202507,
1987,개인,,,"12,500",24,7,2025,중개거래,경기 수원시 권선구,단독,1***,179.4,41113,개인,60.4,세류동,41113,202507,
1991,개인,,,"43,500",14,7,2025,중개거래,경기 수원시 권선구,단독,1***,144,41113,개인,247.68,세류동,41113,202507,
1979,개인,,,"96,000",4,7,2025,중개거래,"경기 남양주시, 경기 수원시 권선구",단독,2*,225,41113,개인,86.32,평동,41113,202507,
1994,개인,,,"46,000",8,7,2025,중개거래,경기 수원시 권선구,단독,1***,131,41113,개인,190.96,세류동,41113,202507,
2003,개인,,,"110,000",25,8,2025,중개거래,경기 수원시 팔달구,다가구,9**,407,41113,개인,250.44,세류동,41113,202508,
1984,법인,,,"38,000",20,8,2025,중개거래,경기 수원시 권선구,단독,1**,119,41113,개인,71.1,고색동,41113,202508,
2025,개인,25.10.22,O,"32,000",13,8,2025,중개거래,경기 수원시 권선구,단독,8**,126,41113,개인,46.28,고색동,41113,202508,
1989,개인,,,"49,500",29,8,2025,중개거래,경기 수원시 권선구,단독,5**,178.5,41113,개인,178.92,구운동,41113,202508,
1986,개인,,,"50,000",18,8,2025,중개거래,"경기 수원시 권선구, 경기 수원시 팔달구",단독,1***,203.5,41113,개인,255.89,세류동,41113,202508,
1993,개인,,,"39,000",14,8,2025,중개거래,경기 수원시 팔달구,다가구,2**,109,41113,개인,164.14,세류동,41113,202508,
1982,개인,,,"30,000",12,8,2025,중개거래,경기 수원시 권선구,다가구,2**,120.8,41113,개인,161.32,세류동,41113,202508,
1983,개인,,,"28,000",4,8,2025,직거래,,다가구,8*,146,41113,개인,139.41,고색동,41113,202508,
1985,개인,,,"22,500",25,9,2025,중개거래,경기 수원시 권선구,단독,1*,112,41113,개인,100.53,서둔동,41113,202509,
1989,개인,,,"23,400",27,9,2025,직거래,,단독,5**,170,41113,개인,256.76,구운동,41113,202509,
1989,개인,,,"41,500",27,9,2025,중개거래,경기 수원시 권선구,단독,5**,182.8,41113,개인,254,구운동,41113,202509,
2001,개인,,,"71,500",18,9,2025,중개거래,경기 수원시 권선구,다가구,5**,183.2,41113,개인,299.52,세류동,41113,202509,
2006,개인,,,"77,500",16,10,2025,중개거래,경기 수원시 권선구,다가구,6**,173.6,41113,개인,401.05,곡반정동,41113,202510,
1979,개인,25.11.10,O,"19,200",28,10,2025,중개거래,경기 수원시 권선구,단독,3**,119,41113,개인,65.56,고색동,41113,202510,
1981,개인,,,"29,500",2,10,2025,중개거래,경기 수원시 권선구,단독,1**,98,41113,개인,57.22,세류동,41113,202510,
1989,개인,,,"62,900",16,10,2025,중개거래,경기 수원시 권선구,단독,1***,203,41113,개인,249.57,권선동,41113,202510,
2015,개인,,,"120,500",15,10,2025,중개거래,경기 수원시 권선구,단독,1***,279.8,41113,개인,493.76,호매실동,41113,202510,
1978,개인,,,"34,000",26,11,2025,중개거래,경기 수원시 권선구,다가구,4**,202.4,41113,개인,176.95,세류동,41113,202511,
1997,개인,,,"40,000",30,11,2025,중개거래,경기 수원시 권선구,단독,1**,202,41113,개인,256.88,서둔동,41113,202511,
2015,법인,,,"160,000",21,11,2025,중개거래,경기 수원시 권선구,다가구,1***,251.4,41113,개인,492.54,금곡동,41113,202511,
1981,개인,,,"41,000",26,11,2025,중개거래,경기 수원시 권선구,단독,1***,137,41113,개인,179.86,세류동,41113,202511,
1991,개인,,,"19,000",26,11,2025,중개거래,경기 수원시 권선구,단독,1***,85.9,41113,개인,142.53,세류동,41113,202511,
1979,개인,25.12.03,O,"28,000",14,11,2025,중개거래,경기 수원시 권선구,단독,3*,92,41113,개인,91,서둔동,41113,202511,
2014,개인,,,"165,000",6,11,2025,중개거래,"경기 수원시 권선구, 경기 수원시 팔달구",다가구,1***,243.6,41113,개인,484.44,금곡동,41113,202511,
1995,법인,,,"148,000",4,11,2025,중개거래,경기 수원시 팔달구,단독,5**,384,41113,개인,204.31,세류동,41113,202511,
2001,법인,,,"64,214",25,12,2025,중개거래,경기 수원시 권선구,단독,9*,291,41113,개인,99.54,고색동,41113,202512,
2015,개인,,,"165,000",19,12,2025,중개거래,경기 군포시,단독,1***,249.7,41113,법인,656.97,호매실동,41113,202512,
1979,개인,,,"21,350",25,12,2025,직거래,,단독,1***,130,41113,개인,80.98,세류동,41113,202512,
1978,개인,,,"30,000",26,12,2025,직거래,,단독,1*,136,41113,개인,139.05,평동,41113,202512,
1978,개인,25.12.30,O,"36,000",26,12,2025,직거래,,단독,1*,166,41113,개인,139.05,평동,41113,202512,
1984,개인,,,"24,885",17,12,2025,직거래,,단독,4*,169,41113,개인,103.1,고색동,41113,202512,
1990,개인,,,"62,500",16,12,2025,중개거래,경기 수원시 권선구,단독,1***,192.4,41113,개인,286.74,권선동,41113,202512,
1990,개인,,,"50,000",18,12,2025,직거래,,다가구,4**,183.9,41113,개인,286.31,구운동,41113,202512,
1988,개인,,,"35,500",10,12,2025,중개거래,경기 수원시 권선구,단독,5**,200,41113,개인,255.82,세류동,41113,202512,
1979,개인,,,"26,000",3,12,2025,중개거래,경기 수원시 권선구,단독,3*,92,41113,개인,119.07,서둔동,41113,202512,
1991,개인,,,"68,800",31,1,2026,중개거래,경기 수원시 권선구,단독,1***,195.5,41113,개인,100.98,권선동,41113,202601,
1978,개인,,,"30,000",26,1,2026,중개거래,경기 수원시 권선구,다가구,4**,144.1,41113,개인,136.41,세류동,41113,202601,
2002,개인,,,"31,800",29,1,2026,중개거래,경기 수원시 권선구,단독,2**,148,41113,개인,75.74,당수동,41113,202601,
2004,개인,,,"52,800",24,1,2026,중개거래,경기 수원시 권선구,다가구,4**,155.3,41113,개인,190.68,세류동,41113,202601,
1985,개인,,,"29,500",17,1,2026,중개거래,경기 수원시 권선구,단독,5**,116,41113,개인,138.78,세류동,41113,202601,
1990,개인,,,"31,000",17,1,2026,중개거래,경기 수원시 권선구,다가구,7*,133,41113,개인,113.52,고색동,41113,202601,
2002,개인,,,"80,500",7,1,2026,중개거래,경기 수원시 권선구,단독,9**,240.6,41113,개인,502.5,구운동,41113,202601,
2005,개인,,,"70,000",8,1,2026,직거래,,다가구,5**,214.1,41113,개인,491.71,곡반정동,41113,202601,
2004,개인,,,"80,000",7,1,2026,중개거래,경기 수원시 권선구,다가구,5**,195.8,41113,개인,416.14,곡반정동,41113,202601,
1984,개인,,,"34,201",2,1,2026,직거래,,단독,1**,122,41113,개인,62.03,고색동,41113,202601,
1971,개인,,,"16,400",2,1,2026,직거래,,단독,1**,139,41113,개인,43.74,서둔동,41113,202601,
1991,개인,,,"37,000",28,2,2026,중개거래,경기 수원시 권선구,단독,4**,160,41113,개인,243.78,오목천동,41113,202602,
1991,개인,26.03.20,O,"37,000",28,2,2026,중개거래,경기 수원시 권선구,단독,4**,160,41113,개인,243.78,오목천동,41113,202602,
1994,개인,,,"40,000",25,2,2026,중개거래,경기 수원시 권선구,단독,1***,132,41113,개인,199.84,세류동,41113,202602,
2010,개인,,,"73,500",23,2,2026,중개거래,경기 수원시 권선구,다가구,6**,327,41113,개인,609.04,세류동,41113,202602,
2004,개인,,,"82,000",7,2,2026,중개거래,경기 수원시 권선구,다가구,5**,232,41113,개인,492.05,곡반정동,41113,202602,
1994,개인,,,"43,500",4,2,2026,중개거래,경기 수원시 권선구,다가구,5**,173,41113,개인,199.7,세류동,41113,202602,
1984,개인,,,"17,000",31,3,2026,직거래,,단독,1***,89.6,41113,개인,133.26,세류동,41113,202603,
1983,개인,,,"19,600",28,3,2026,중개거래,경기 수원시 권선구,단독,*,129,41113,개인,13.5,평동,41113,202603,
1983,개인,,,"20,400",28,3,2026,중개거래,경기 수원시 권선구,단독,1*,46,41113,개인,16.53,평동,41113,202603,
2002,개인,,,"38,000",7,3,2026,직거래,,다가구,1***,129.1,41113,개인,220.23,세류동,41113,202603,
1992,개인,,,"33,000",29,3,2026,중개거래,경기 수원시 권선구,단독,1***,128,41113,개인,201.87,세류동,41113,202603,
1972,개인,,,"30,000",30,3,2026,중개거래,경기 수원시 권선구,단독,2**,108,41113,개인,59.01,서둔동,41113,202603,
1987,개인,,,"28,000",7,3,2026,중개거래,경기 수원시 권선구,단독,4**,119.9,41113,개인,114.39,세류동,41113,202603,
2012,개인,,,"53,000",30,4,2026,중개거래,"경기 수원시 권선구, 경기 수원시 팔달구",단독,1***,154,41113,개인,442.22,세류동,41113,202604,
2011,개인,,,"215,000",7,4,2026,중개거래,경기 수원시 권선구,단독,2**,989,41113,개인,319.24,서둔동,41113,202604,
2015,개인,,,"138,000",17,5,2026,중개거래,경기 수원시 권선구,단독,1***,268.8,41113,개인,494.09,호매실동,41113,202605,
1982,법인,,,"45,000",29,5,2026,직거래,,단독,4**,174.4,41113,개인,136.63,세류동,41113,202605,
1989,개인,,,"45,000",31,5,2026,중개거래,경기 수원시 권선구,다가구,4**,136.5,41113,개인,201.92,세류동,41113,202605,
1989,개인,,,"53,000",31,5,2026,중개거래,경기 수원시 권선구,다가구,4**,136.5,41113,개인,229.32,세류동,41113,202605,
1985,개인,,,"29,400",26,5,2026,중개거래,경기 수원시 권선구,단독,1*,84,41113,개인,110.45,서둔동,41113,202605,
2014,개인,,,"142,000",11,5,2026,중개거래,경기 수원시 권선구,다가구,9**,173.2,41113,개인,429.77,권선동,41113,202605,
2014,개인,,,"29,300",1,5,2026,중개거래,경기 수원시 권선구,다가구,6**,188,41113,개인,99,세류동,41113,202605,
1993,개인,,,"70,000",22,6,2026,중개거래,경기 수원시 권선구,단독,5**,190.1,41113,개인,347.75,구운동,41113,202606,
1990,개인,,,"47,700",20,6,2026,중개거래,경기 수원시 권선구,단독,4**,201.1,41113,개인,190.33,구운동,41113,202606,
2015,개인,,,"68,000",26,6,2026,중개거래,경기 수원시 권선구,단독,8**,228,41113,개인,221.04,호매실동,41113,202606,
1993,개인,,,"45,000",22,6,2026,중개거래,경기 수원시 권선구,다가구,8*,118,41113,개인,199.31,세류동,41113,202606,
2015,개인,,,"150,000",10,6,2026,중개거래,경기 수원시 권선구,단독,1***,262.6,41113,개인,494.17,호매실동,41113,202606,
1980,개인,,,"39,500",17,7,2026,중개거래,경기 수원시 장안구,단독,2**,150.5,41113,개인,164.88,세류동,41113,202607,
2011,개인,,,"215,000",15,7,2026,중개거래,경기 수원시 권선구,단독,2**,989,41113,개인,319.24,서둔동,41113,202607,
2005,개인,,,"99,000",14,7,2026,중개거래,경기 수원시 권선구,단독,9**,226.8,41113,개인,865.97,구운동,41113,202607,
2005,개인,,,"171,000",14,7,2026,중개거래,경기 수원시 권선구,단독,9**,298.5,41113,개인,1135.44,구운동,41113,202607,
1985,개인,,,"35,000",3,7,2026,직거래,,단독,1***,204.6,41113,개인,176.13,세류동,41113,202607,
1962,개인,,,"50,000",18,7,2024,중개거래,경기 수원시 장안구,단독,8*,136,41115,개인,55.54,신풍동,41115,202407,
2004,법인,,,"680,000",26,7,2024,중개거래,경기 수원시 팔달구,단독,1**,773.5,41115,개인,1304.75,화서동,41115,202407,
1988,개인,,,"49,200",26,7,2024,직거래,,다가구,1***,150.1,41115,개인,337.2,인계동,41115,202407,
2001,개인,,,"69,000",20,7,2024,중개거래,경기 수원시 팔달구,다가구,1**,161,41115,개인,264.57,화서동,41115,202407,
1970,법인,25.11.26,O,"97,000",24,7,2024,직거래,,단독,7**,99,41115,개인,119.24,인계동,41115,202407,
1993,개인,,,"42,000",30,7,2024,중개거래,경기 수원시 권선구,다가구,1**,163,41115,개인,162.96,매산로3가,41115,202407,
1972,개인,,,"179,000",24,7,2024,중개거래,경기 수원시 장안구,다가구,1**,197,41115,개인,502.79,화서동,41115,202407,
1980,개인,,,"32,000",30,7,2024,중개거래,경기 수원시 팔달구,단독,2**,122,41115,개인,115.71,지동,41115,202407,
1987,개인,,,"49,800",20,7,2024,중개거래,경기 수원시 팔달구,단독,5**,147.6,41115,개인,157.4,우만동,41115,202407,
1988,개인,,,"53,500",18,7,2024,중개거래,경기 수원시팔달구,다가구,5**,196,41115,개인,249.93,우만동,41115,202407,
1987,개인,,,"35,000",6,7,2024,중개거래,경기 수원시 영통구,다가구,4**,100.2,41115,개인,125.82,우만동,41115,202407,
1990,개인,,,"50,000",9,7,2024,중개거래,경기 수원시 팔달구,다가구,2**,168,41115,개인,278.84,화서동,41115,202407,
1991,개인,,,"13,000",2,8,2024,직거래,,단독,1**,136,41115,개인,81.46,매향동,41115,202408,
1997,개인,,,"39,500",8,8,2024,중개거래,경기 수원시 팔달구,다가구,5**,101.1,41115,개인,198.66,우만동,41115,202408,
1981,개인,,,"34,000",28,8,2024,중개거래,경기 수원시 팔달구,단독,1**,104.7,41115,개인,69.72,화서동,41115,202408,
2007,개인,,,"192,500",19,8,2024,중개거래,서울 동대문구,다가구,9**,390.1,41115,개인,835.9,인계동,41115,202408,
1972,개인,,,"30,000",9,8,2024,직거래,,단독,1**,142,41115,개인,47.9,고등동,41115,202408,
1977,개인,,,"46,000",7,8,2024,중개거래,경기 수원시 팔달구,단독,1**,133.6,41115,개인,83.24,고등동,41115,202408,
2000,개인,,,"109,000",1,8,2024,중개거래,경기 수원시 팔달구,단독,4**,270.7,41115,개인,443.52,우만동,41115,202408,
1987,개인,,,"40,000",30,9,2024,중개거래,경기 수원시 팔달구,단독,1***,96.2,41115,개인,101.44,인계동,41115,202409,
1990,개인,,,"67,000",9,9,2024,중개거래,경기 수원시 팔달구,다가구,4**,169.2,41115,개인,263.13,우만동,41115,202409,
1944,개인,,,"50,000",16,9,2024,직거래,,단독,3**,139,41115,개인,42.84,장안동,41115,202409,
1985,개인,,,"46,000",21,9,2024,중개거래,경기 수원시 팔달구,단독,1**,160,41115,개인,220.32,지동,41115,202409,
1987,개인,24.12.04,O,"40,000",30,9,2024,중개거래,경기 수원시 팔달구,단독,1***,96.2,41115,개인,101.44,인계동,41115,202409,
1995,개인,,,"39,000",9,9,2024,중개거래,경기 수원시 팔달구,단독,5**,138.9,41115,개인,144.6,우만동,41115,202409,
1971,개인,,,"20,900",11,9,2024,중개거래,경기 수원시 팔달구,단독,1**,86,41115,개인,62.15,매향동,41115,202409,
